source_system,department_code,position_name,cleaned_name,category,rate,harm,rank,cluster,etalon_name
6,176,зам. директора по доп.образованию,Заместитель директора по доп образованию,,,,,1444.0,Заместитель директора по доп образованию
6,176,Технолог,Технолог,,,,,462.0,Провизор-технолог
6,176,"Спец-т по компл.,проф. подготов.студ. и переподг. кадров",Специалист-т по компл проф подготов студ переподг кадров,,,,,1080.0,Специалист-т по компл проф подготов
6,176,Совм.- слесарь ремонтник,Совм слесарь ремонтник,,,,,134.0,Слесарь ремонтник
6,176,Заведующий канцелярией,Заведующий канцелярией,,,,,893.0,Заведующая канцелярией
6,179,секретарь,Секретарь,,,,,79.0,Секретарь
6,179,мастер производственного обучения,Мастер производственного обучения,,,,,161.0,Мастер производственного обучения
6,179,преподаватель,Преподаватель,,,,,139.0,Преподаватель
6,179,воспитатель общежития,Воспитатель общежития,,,,,1156.0,Воспитатель общежития
6,179,педагог-психолог,Педагог-психолог,,,,,92.0,Педагог- психолог
6,179,педагог-организатор,Педагог-организатор,,,,,28.0,Педагог- организатор
6,179,кладовщик,Кладовщик,,,,,249.0,Кладовщик инвентаря
6,179,и.о.директора,Директора,,,,,37.0,Заместитель директора
6,179,главный бухгалтер,Главный бухгалтер,,,,,521.0,Главный бухгалтер
6,179,заместитель директора по АХЧ,Заместитель директора по административно-хозяйственной части,,,,,1628.0,Заместитель директора по административно- хозяйственной
6,179,заместитель директора по воспитательной работе,Заместитель директора по воспитательной работе,,,,,,
6,179,сторож,Сторож,,,,,560.0,Сторож
6,179,преподаватель и организатор БЖ,Преподаватель организатор бж,,,,,694.0,Преподаватель организатор
6,179,лаборант,Лаборант,,,,,234.0,Ветеринарный лаборант
6,179,бухгалтер,Бухгалтер,,,,,61.0,Бухгалтер
6,179,библиотекарь,Библиотекарь,,,,,,
6,179,уборщик служебных помещений,Уборщик служебных помещений,,,,,1054.0,Уборщик служебных помещений
6,179,методист,Методист,,,,,57.0,Методист
6,179,дежурный по учебному хозяйству,Дежурный по учебному хозяйству,,,,,783.0,Дежурный по корпусу
6,179,инспектор по кадрам,Инспектор по кадрам,,,,,287.0,Ведущий инспектор по кадрам
6,179,заведующая общежитием,Заведующая общежитием,,,,,911.0,Заведующий общежитием
6,179,водитель,Водитель,,,,,62.0,Водитель
6,179,слесарь-сантехник,Слесарь-сантехник,,,,,939.0,Слесарь-сантехник
6,179,дежурный по учебному корпусу,Дежурный по учебному корпусу,,,,,783.0,Дежурный по корпусу
6,179,слесарь-электрик,Слесарь-электрик,,,,,690.0,Слесарь- электрик
6,179,заведующий хозяйством,Заведующий хозяйством,,,,,366.0,Заведующий хозяйством
6,179,комендант,Комендант,,,,,1062.0,Комендант
6,179,заведующая столовой,Заведующая столовой,,,,,587.0,Заведующий столовой
6,179,техник,Техник,,,,,394.0,Техник
6,179,сторож 1,Сторож,,,,,560.0,Сторож
6,179,зав.филиалом,Заведующий филиалом,,,,,,
6,179,заместитель директора по производственному обучению,Заместитель директора по производственному обучению,,,,,37.0,Заместитель директора
6,179,оператор котельной,Оператор котельной,,,,,,
6,179,машинист (кчегар) котельной,Машинист котельной,,,,,69.0,Машинист погрузочной машины
6,179,повар,Повар,,,,,267.0,Повар
6,179,дворник,Дворник,,,,,192.0,Дворник
6,179,руководитель физ.воспитания,Руководитель физ воспитания,,,,,687.0,Руководитель-ль физ-го воспитания
6,179,заведующая отделением,Заведующая отделением,,,,,356.0,Заведующая отделением реабилитации
6,179,инструктор по вождению,Инструктор по вождению,,,,,33.0,Инструктор по воспитанию
6,179,программист,Программист,,,,,104.0,Программист
6,179,шеф-повар,Шеф-повар,,,,,94.0,Шеф- повар
6,179,заведующая складом,Заведующая складом,,,,,703.0,Заведующий складом
6,179,Юрисконсульт,Юрисконсульт,,,,,542.0,Юрисконсульт
6,179,заведующая лабораторией,Заведующая лабораторией,,,,,1314.0,Заведующий лаборатории
6,179,музыкальный руководитель,Музыкальный руководитель,,,,,231.0,Музыкальный руководитель
6,179,заведующий библиотекой,Заведующий библиотекой,,,,,,
6,179,мастер,Мастер,,,,,40.0,Мастер по промыслам
6,179,архивариус,Архивариус,,,,,665.0,Архивариус
6,179,механик,Механик,,,,,256.0,Механик
6,179,гардеробщик,Гардеробщик,,,,,1304.0,Гардеробщик
6,179,заместитель директора по учебной работе,Заместитель директора по учебной работе,,,,,348.0,Заместитель директора по учебной работе
6,179,Специалист по охране труда,Специалист по охране труда,,,,,374.0,Специалист по охране труда
6,179,заведующий учебным хозяйством,Заведующий учебным хозяйством,,,,,992.0,Заведующий учебным хозяйством
6,179,слесарь-  эелектрик по ремонту электрооборудования,Слесарь- эелектрик по ремонту электрооборудования,,,,,722.0,Слесарь- эелектрик по ремонту электрооборудования
6,179,дежурный по общежитию,Дежурный по общежитию,,,,,311.0,Дежурный водитель еддс
6,179,слесарь-электрик по ремонту электрооборудования,Слесарь-электрик по ремонту электрооборудования,,,,,1639.0,Слесарь -электрик по ремонту электрооборудования
6,179,зав.отделением,Заведующий отделением,,,,,1636.0,Заведующий отделом
6,179,диспетчер,Диспетчер,,,,,1471.0,Диспетчер
6,179,машинист(кочегар) котельной,Машинист котельной,,,,,69.0,Машинист погрузочной машины
6,179,медицинская сестра,Медицинская сестра,,,,,1023.0,Работник
6,179,заместитель директора по учебно-методической работе,Заместитель директора по учебно-методической работе,,,,,,
6,179,директор,Директор,,,,,24.0,Директор
6,183,Уборщик служебных помещений,Уборщик служебных помещений,,,,,1054.0,Уборщик служебных помещений
6,183,контрактный управляющий,Контрактный управляющий,,,,,397.0,Ведущий бухгалтер контрактный управляющий
6,183,оператор газовой котельной,Оператор газовой котельной,,,,,,
6,183,Сторож,Сторож,,,,,560.0,Сторож
6,183,Электромонтёр по ремонту и обслуживанию электрооборудования,Электромонт по ремонту обслуживанию электрооборудования,,,,,547.0,Электромонт по ремонту эксплуатации электрооборудования
6,183,преподаватель,Преподаватель,,,,,139.0,Преподаватель
6,183,мастер п/о,Мастер,,,,,40.0,Мастер по промыслам
6,183,преподаватель спецдисциплин,Преподаватель спецдисциплин,,,,,139.0,Преподаватель
6,183,Дежурный по общежитию,Дежурный по общежитию,,,,,311.0,Дежурный водитель еддс
6,183,Слесарь-ремонтник,Слесарь-ремонтник,,,,,134.0,Слесарь ремонтник
6,183,водитель,Водитель,,,,,62.0,Водитель
6,183,Воспитатель,Воспитатель,,,,,43.0,Воспитатель
6,183,лаборант,Лаборант,,,,,234.0,Ветеринарный лаборант
6,183,тракторист,Тракторист,,,,,651.0,Тракторист
6,183,водитель грузового автомобиля,Водитель грузового автомобиля,,,,,841.0,Водитель автомобиля
6,183,Слесарь-сантехник,Слесарь-сантехник,,,,,939.0,Слесарь-сантехник
6,183,Старший  мастер,Старший мастер,,,,,306.0,Старший мастер обучения
6,183,водитель автомобиля,Водитель автомобиля,,,,,111.0,Водитель автомобиля категории
6,183,Ведущий бухгалтер,Ведущий бухгалтер,,,,,1683.0,Ведущий бухгалтер по учету
6,183,диспетчер,Диспетчер,,,,,1471.0,Диспетчер
6,183,подсобный рабочий по кухне,Подсобный рабочий по кухне,,,,,1389.0,Подсобный рабочий на кухне
6,183,лаборант по специальным дисциплинам,Лаборант по специальным дисциплинам,,,,,234.0,Ветеринарный лаборант
6,183,Ведущий программист,Ведущий программист,,,,,1195.0,Ведущий программист
6,183,заведующий учебно-производственным комплексом,Заведующий учебно-производственным комплексом,,,,,1320.0,Начальник отдела по учебно-производственным
6,183,Гл.  бухгалтер,Главный бухгалтер,,,,,521.0,Главный бухгалтер
6,183,заведующий отделением по подготовке специалистов среднего звена,Заведующий отделением по подготовке специалистов среднего звена,,,,,1589.0,Заведующий отделением по подготовке специалистов
6,183,Социальный педагог,Социальный педагог,,,,,326.0,Социальный педагог
6,183,ведущий механик,Ведущий механик,,,,,256.0,Механик
6,183,Препод. организ. ОБЖ,Препод организ основам безопасности жизнедеятельности,,,,,641.0,Препод -организ основам безопасности жизнедеятельности
6,183,методист,Методист,,,,,57.0,Методист
6,183,Повар,Повар,,,,,267.0,Повар
6,183,Кухонный рабочий,Кухонный рабочий,,,,,276.0,Кухонный рабочий
6,183,Фельдшер,Фельдшер,,,,,163.0,Фельдшер
6,183,Электрогазосварщик,Электрогазосварщик,,,,,662.0,Инженер энергетик
6,183,Руководитель  физ. воспитания,Руководитель физ воспитания,,,,,687.0,Руководитель-ль физ-го воспитания
6,183,педагог дополнительного образования,Педагог дополнительного образования,,,,,1642.0,Педагог образования
6,183,дежурный по учебному корпусу,Дежурный по учебному корпусу,,,,,783.0,Дежурный по корпусу
6,183,водитель автобуса,Водитель автобуса,,,,,628.0,Водитель автобуса
6,183,Кладовщик,Кладовщик,,,,,249.0,Кладовщик инвентаря
6,183,оператор заправочной станции,Оператор заправочной станции,,,,,1034.0,Оператор станции
6,183,Зав. библиотекой,Заведующий библиотекой,,,,,,
6,183,Зав. столовой,Заведующий столовой,,,,,587.0,Заведующий столовой
6,183,заведующий УЧПХ,Заведующий учпх,,,,,13.0,Заведующий
6,183,педагог-психолог,Педагог-психолог,,,,,92.0,Педагог- психолог
6,183,Ведущий экономист,Ведущий экономист,,,,,571.0,Экономист
6,183,Секретарь учебной части,Секретарь учебной части,,,,,464.0,Секретарь учебной части
6,183,Столяр,Столяр,,,,,198.0,Столяр
6,183,библиотекарь,Библиотекарь,,,,,,
6,183,Секретарь,Секретарь,,,,,79.0,Секретарь
6,183,Уборщик территории,Уборщик территории,,,,,1280.0,Уборщик
6,183,шеф-повар,Шеф-повар,,,,,94.0,Шеф- повар
6,183,заведующий хозяйством,Заведующий хозяйством,,,,,366.0,Заведующий хозяйством
6,183,Делопроизводитель,Делопроизводитель,,,,,549.0,Делопроизводитель старший
6,183,медицинская сестра,Медицинская сестра,,,,,1023.0,Работник
6,183,Специалист по охране труда 3 квалифицированного уровня,Специалист по охране труда квалифицированного уровня,,,,,32.0,Специалист по охране труда уровня
6,183,Заместитель директора АХЧ,Заместитель директора административно-хозяйственной части,,,,,1628.0,Заместитель директора по административно- хозяйственной
6,183,Заместитель директора по организационной работе,Заместитель директора по организационной работе,,,,,1650.0,Заместитель директора по организационной работе
6,183,Слесарь-ремонтник электрооборудования,Слесарь-ремонтник электрооборудования,,,,,134.0,Слесарь ремонтник
6,183,Заместитель директора по УПР,Заместитель директора по упр,,,,,37.0,Заместитель директора
6,183,Директор,Директор,,,,,24.0,Директор
6,183,Ведущий инспектор по кадрам,Ведущий инспектор по кадрам,,,,,287.0,Ведущий инспектор по кадрам
6,183,Инспектор  по кадрам,Инспектор по кадрам,,,,,287.0,Ведущий инспектор по кадрам
6,183,Системный администратор,Системный администратор,,,,,414.0,Системный администратор
6,183,Ведущий юрисконсульт,Ведущий юрисконсульт,,,,,542.0,Юрисконсульт
6,183,Заведующий филиалом,Заведующий филиалом,,,,,,
6,183,Специалист по охране труда,Специалист по охране труда,,,,,374.0,Специалист по охране труда
6,183,заведующий УЧ,Заведующий уч,,,,,1592.0,Заведующей
6,183,Гардеробщик,Гардеробщик,,,,,1304.0,Гардеробщик
6,183,педагог организатор,Педагог организатор,,,,,28.0,Педагог- организатор
6,183,зам. директора  по ВР,Заместитель директора по вр,,,,,,
6,183,Комендант,Комендант,,,,,1062.0,Комендант
6,183,паспортист,Паспортист,,,,,471.0,Паспортист
6,183,Инжинер по эксплуатации зданий и сооружений,Инжинер по эксплуатации зданий сооружений,,,,,1535.0,Инжинер по эксплуатации зданий сооружений
6,183, библиотекарь,Библиотекарь,,,,,,
6,183,Заместитель директора по УР,Заместитель директора по учебной работе,,,,,348.0,Заместитель директора по учебной работе
6,183,Инженер-электрик,Инженер-электрик,,,,,976.0,Инженер- электрик
6,183,сторож-вахтер,Сторож-вахтер,,,,,957.0,Сторож-вахтер
6,183,концертмейстер,Концертмейстер,,,,,419.0,Концертмейстер
6,183,рабочий,Рабочий,,,,,451.0,Рабочий
6,183,педагог дополнительного образования (внеш.совм.),Педагог дополнительного образования,,,,,1642.0,Педагог образования
6,183,председатель государственной атестационной комиссии,Председатель государственной атестационной комиссии,,,,,1678.0,Председатель ревизионной комиссии
6,183,Программист 1 кв уровня,Программист кв уровня,,,,,1221.0,Программист уровня
6,183,"Руковадитель  кружка ""Народные  инструменты""",Руковадитель кружка,,,,,,
6,183,Электромантёр элек. обор.,Электромант элек обор,,,,,762.0,Электромонтер по рем обслуж оборуд
6,183,Бухгалтер,Бухгалтер,,,,,61.0,Бухгалтер
6,183,дежурный  вахтер,Дежурный вахтер,,,,,1328.0,Дежурный вахтер
6,183,оператор очистных сооружений,Оператор очистных сооружений,,,,,885.0,Оператор очистных сооружений
6,183,Ведущий специалист по охране труда,Ведущий специалист по охране труда,,,,,374.0,Специалист по охране труда
6,183,кочегар  код 1,Кочегар код,,,,,412.0,Кочегар
6,183,Советник директора,Советник директора,,,,,1065.0,Директора
6,183,Механик,Механик,,,,,256.0,Механик
6,183,техничка,Техничка,,,,,394.0,Техник
6,183,Уборщик производственного помещения,Уборщик производственного помещения,,,,,1236.0,Начальник производственного отдела
6,183,програмист,Программист,,,,,104.0,Программист
6,183,слесарь-электрик по ремонту электрооборудования,Слесарь-электрик по ремонту электрооборудования,,,,,1639.0,Слесарь -электрик по ремонту электрооборудования
6,183,разнорабочий,Разнорабочий,,,,,451.0,Рабочий
6,183,сторож  код 1,Сторож код,,,,,560.0,Сторож
6,183,слесарь ремонтно-восстановительных работ,Слесарь ремонтно-восстановительных работ,,,,,12.0,Слесарь-ремонтик
6,183,техник 2 категории,Техник,2 категория,,,,394.0,Техник
6,183,Слесарь-токарь,Слесарь-токарь,,,,,900.0,Токарь
6,183,кочегар,Кочегар,,,,,412.0,Кочегар
6,183,Ведущий специалист по кадрам,Ведущий специалист по кадрам,,,,,187.0,Специалист по кадрам
6,183,заведующий воспитательным отделом,Заведующий воспитательным отделом,,,,,1636.0,Заведующий отделом
6,183,Дежурный вахтер_код1,Дежурный вахтер код,,,,,1328.0,Дежурный вахтер
6,183,Кладовщик в инструментарной,Кладовщик инструментарной,,,,,249.0,Кладовщик инвентаря
6,183,машинистка,Машинистка,,,,,376.0,Секретарь -машинистка
6,183, старший мастер п/о,Старший мастер,,,,,306.0,Старший мастер обучения
6,183,дворник,Дворник,,,,,192.0,Дворник
6,183,управляющим учебным хозяйством,Управляющим учебным хозяйством,,,,,992.0,Заведующий учебным хозяйством
6,189,Учитель без категории_,Учитель,без категории,,,,39.0,Учитель
6,189,Программист,Программист,,,,,104.0,Программист
6,189,Уборщица служебных помещений,Уборщица служебных помещений,,,,,347.0,Убрщик служебных помещений
6,189,Сторож,Сторож,,,,,560.0,Сторож
6,189,Учитель высшей категории,Учитель,высшая категория,,,,39.0,Учитель
6,189,Педагог дополнительного образования высшей категории,Педагог дополнительного образования,высшая категория,,,,1642.0,Педагог образования
6,189,Учитель I категории,Учитель,1 категория,,,,39.0,Учитель
6,189,Педагог дополнительного образования I категории,Педагог дополнительного образования,1 категория,,,,1642.0,Педагог образования
6,189,Учитель-логопед I категории,Учитель-логопед,1 категория,,,,54.0,Учитель- логопед
6,189,Учитель-дефектолог I категории,Учитель-дефектолог,1 категория,,,,195.0,Учитель -дефектолог
6,189,Рабочий по комплексному обслуживанию и ремонту зданий,Рабочий по комплексному обслуживанию ремонту зданий,,,,,1663.0,Рабочий по обслуживанию ремонту зданий
6,189,Учитель-дефектолог без категории,Учитель-дефектолог,без категории,,,,195.0,Учитель -дефектолог
6,189,Старшая вожатая,Старшая вожатая,,,,,670.0,Старшая вожатая библиотекарь
6,189,Дворник,Дворник,,,,,192.0,Дворник
6,189,Врач-психиатр,Врач-психиатр,,,,,263.0,Врач- психиатр
6,189,Заместитель директора по учебно-воспитательной работе,Заместитель директора по учебно-воспитательной работе,,,,,124.0,Заместитель директора по работе
6,189,Ведущий бухгалтер,Ведущий бухгалтер,,,,,1683.0,Ведущий бухгалтер по учету
6,189,Библиотекарь,Библиотекарь,,,,,,
6,189,Водитель автомобиля,Водитель автомобиля,,,,,111.0,Водитель автомобиля категории
6,189,Педагог-психолог,Педагог-психолог,,,,,92.0,Педагог- психолог
6,189,Директор,Директор,,,,,24.0,Директор
6,189,Врач-педиатр,Врач-педиатр,,,,,112.0,Врач -педиатр
6,189,Социальный педагог,Социальный педагог,,,,,326.0,Социальный педагог
6,189,Воспитатель без категории,Воспитатель,без категории,,,,43.0,Воспитатель
6,189,Педагог доп образования бкат,Педагог доп образования бкат,,,,,320.0,Педагог доп образования
6,189,Главный бухгалтер,Главный бухгалтер,,,,,521.0,Главный бухгалтер
6,189,Медицинская сестра I категории,Медицинская сестра,1 категория,,,,1023.0,Работник
6,189,Учитель-логопед без категории,Учитель-логопед,без категории,,,,54.0,Учитель- логопед
6,189,Секретарь,Секретарь,,,,,79.0,Секретарь
6,189,Контрактный управляющий,Контрактный управляющий,,,,,397.0,Ведущий бухгалтер контрактный управляющий
6,189,Вахтер,Вахтер,,,,,236.0,Вахтер
6,189,Медицинская сестра высшей категории,Медицинская сестра,высшая категория,,,,1023.0,Работник
6,189,Специалист по охране труда,Специалист по охране труда,,,,,374.0,Специалист по охране труда
6,189,Педагог-организатор,Педагог-организатор,,,,,28.0,Педагог- организатор
6,189,Заместитель директора по административно-хозяйственной работе,Заместитель директора по административно-хозяйственной работе,,,,,1628.0,Заместитель директора по административно- хозяйственной
6,189,Инспектор по кадрам,Инспектор по кадрам,,,,,287.0,Ведущий инспектор по кадрам
6,189,Воспитатель I категории,Воспитатель,1 категория,,,,43.0,Воспитатель
6,189,Тьютор без категории,Тьютор,без категории,,,,512.0,Тьютор молодой специалист
6,189,Инструктор по лечебной физкультуре,Инструктор по лечебной физкультуре,,,,,916.0,Инструктор-методист по лечебной физкультуре
6,189,Бухгалтер,Бухгалтер,,,,,61.0,Бухгалтер
6,194,Заместитель директора по УВР,Заместитель директора по учебно-воспитательной работе,,,,,124.0,Заместитель директора по работе
6,194,Специалист по кадрам,Специалист по кадрам,,,,,187.0,Специалист по кадрам
6,194,Заведующий лабораторией,Заведующий лабораторией,,,,,575.0,Заведующий лабораторией
6,194,Рабочий по комплексному обслуживанию и ремонту зданий,Рабочий по комплексному обслуживанию ремонту зданий,,,,,1663.0,Рабочий по обслуживанию ремонту зданий
6,194,Системный администратор,Системный администратор,,,,,414.0,Системный администратор
6,194,Педагог-организатор,Педагог-организатор,,,,,28.0,Педагог- организатор
6,194,Инженер,Инженер,,,,,27.0,Инженер
6,194,Уборщик территорий,Уборщик территорий,,,,,528.0,Уборщик отдела физкультуры спорта
6,194,Педагог-психолог,Педагог-психолог,,,,,92.0,Педагог- психолог
6,194,Учитель (вн.совм),Учитель,,,,,39.0,Учитель
6,194,Заместитель директора по АХР,Заместитель директора по административно-хозяйственной работе,,,,,1628.0,Заместитель директора по административно- хозяйственной
6,194,Программист,Программист,,,,,104.0,Программист
6,194,Водитель автомобиля,Водитель автомобиля,,,,,111.0,Водитель автомобиля категории
6,194,Социальный педагог,Социальный педагог,,,,,326.0,Социальный педагог
6,194,Заведующий информационно-техническим сопровождением,Заведующий информационно-техническим сопровождением,,,,,331.0,Заведующий сопровождением
6,194,Заведующий лабораторией web-дизайна,Заведующий лабораторией web-дизайна,,,,,575.0,Заведующий лабораторией
6,194,Делопроизводитель,Делопроизводитель,,,,,549.0,Делопроизводитель старший
6,194,Учитель-логопед,Учитель-логопед,,,,,54.0,Учитель- логопед
6,194,Специалист по охране труда,Специалист по охране труда,,,,,374.0,Специалист по охране труда
6,194,Уборщик служебных помещений,Уборщик служебных помещений,,,,,1054.0,Уборщик служебных помещений
6,194,Методист,Методист,,,,,57.0,Методист
6,194,Заместитель директора по воспитательной работе,Заместитель директора по воспитательной работе,,,,,,
6,194,Ведущий экономист,Ведущий экономист,,,,,571.0,Экономист
6,194,Заместитель директора по информационно-методическому сопровождению системы образования,Заместитель директора по информационно-методическому сопровождению системы образования,,,,,1311.0,Заместитель директора по инновационной деятельности
6,194,Секретарь,Секретарь,,,,,79.0,Секретарь
6,194,Директор,Директор,,,,,24.0,Директор
6,194,Учитель-дефектолог,Учитель-дефектолог,,,,,195.0,Учитель -дефектолог
6,194,Ведущий юрисконсульт,Ведущий юрисконсульт,,,,,542.0,Юрисконсульт
6,194,Заведующий лабораторией информационно - методического сопровождения ЦОС,Заведующий лабораторией информационно методического сопровождения цос,,,,,575.0,Заведующий лабораторией
6,194,Учитель,Учитель,,,,,39.0,Учитель
6,195,Преподаватель,Преподаватель,,,,,139.0,Преподаватель
6,195,Уборщик служебных помещений,Уборщик служебных помещений,,,,,1054.0,Уборщик служебных помещений
6,195,Заведующий отделением технического профиля,Заведующий отделением технического профиля,,,,,1636.0,Заведующий отделом
6,195,Юрисконсульт,Юрисконсульт,,,,,542.0,Юрисконсульт
6,195,Педагог дополнительного образования без кат,Педагог дополнительного образования без кат,,,,,1642.0,Педагог образования
6,195,Лаборант,Лаборант,,,,,234.0,Ветеринарный лаборант
6,195,Кладовщик,Кладовщик,,,,,249.0,Кладовщик инвентаря
6,195,Специалист по охране труда,Специалист по охране труда,,,,,374.0,Специалист по охране труда
6,195,Методист,Методист,,,,,57.0,Методист
6,195,Слесарь-сантехник,Слесарь-сантехник,,,,,939.0,Слесарь-сантехник
6,195,Ведущий экономист,Ведущий экономист,,,,,571.0,Экономист
6,195,Заместитель директора по административно-хозяйственной работе,Заместитель директора по административно-хозяйственной работе,,,,,1628.0,Заместитель директора по административно- хозяйственной
6,195,Начальник штаба ГО,Начальник штаба го,,,,,594.0,Начальник штаба
6,195,Водитель автомобиля,Водитель автомобиля,,,,,111.0,Водитель автомобиля категории
6,195,Рабочий по комплексному обслуживанию и ремонту зданий,Рабочий по комплексному обслуживанию ремонту зданий,,,,,1663.0,Рабочий по обслуживанию ремонту зданий
6,195,Плотник,Плотник,,,,,1200.0,Плотник
6,195,Главный бухгалтер,Главный бухгалтер,,,,,521.0,Главный бухгалтер
6,195,Преподаватель 1 кат,Преподаватель,1 категория,,,,139.0,Преподаватель
6,195,Воспитатель б/кат,Воспитатель кат,,,,,43.0,Воспитатель
6,195,Мастер п/о б/кат,Мастер кат,,,,,40.0,Мастер по промыслам
6,195,Ст. мастер 1 кат,Старший мастер,1 категория,,,,306.0,Старший мастер обучения
6,195,Мастер производственного обучения,Мастер производственного обучения,,,,,161.0,Мастер производственного обучения
6,195,Слесарь-электрик по ремонту электрооборудования,Слесарь-электрик по ремонту электрооборудования,,,,,1639.0,Слесарь -электрик по ремонту электрооборудования
6,195,Социальный педагог б/кат,Социальный педагог кат,,,,,1093.0,Социальный педагог кат
6,195,Педагог-психолог,Педагог-психолог,,,,,92.0,Педагог- психолог
6,195,Руководитель физического воспитания,Руководитель физического воспитания,,,,,873.0,Руководитель воспитания
6,195,Ведущий инженер,Ведущий инженер,,,,,319.0,Ведущий инженер
6,195,Заместитель директора по учебной работе,Заместитель директора по учебной работе,,,,,348.0,Заместитель директора по учебной работе
6,195,Комендант,Комендант,,,,,1062.0,Комендант
6,195,Фельдшер,Фельдшер,,,,,163.0,Фельдшер
6,195,Дежурный по общежитию,Дежурный по общежитию,,,,,311.0,Дежурный водитель еддс
6,195,Секретарь учебной части,Секретарь учебной части,,,,,464.0,Секретарь учебной части
6,195,Ведущий бухгалтер,Ведущий бухгалтер,,,,,1683.0,Ведущий бухгалтер по учету
6,195,Заместитель директора по учебно-производственной работе,Заместитель директора по учебно-производственной работе,,,,,739.0,Заместитель директора по учебно-производственной работе
6,195,Заместитель директора по учебно-воспитательной работе,Заместитель директора по учебно-воспитательной работе,,,,,124.0,Заместитель директора по работе
6,195,Программист,Программист,,,,,104.0,Программист
6,195,Инспектор по кадрам,Инспектор по кадрам,,,,,287.0,Ведущий инспектор по кадрам
6,195,Контрактный управляющий,Контрактный управляющий,,,,,397.0,Ведущий бухгалтер контрактный управляющий
6,195,Дворник,Дворник,,,,,192.0,Дворник
6,195,Секретарь-машинистка,Секретарь-машинистка,,,,,376.0,Секретарь -машинистка
6,195,Техник 1 категории,Техник,1 категория,,,,394.0,Техник
6,195,Директор,Директор,,,,,24.0,Директор
6,195,Слесарь-ремонтник,Слесарь-ремонтник,,,,,134.0,Слесарь ремонтник
6,195,Заведующий отделением дополнительного образования,Заведующий отделением дополнительного образования,,,,,1150.0,Заведующий отделением образования
6,195,кухонная  рабочая,Кухонная рабочая,,,,,222.0,Рабочая по кухне
6,195,Гардеробщик,Гардеробщик,,,,,1304.0,Гардеробщик
6,195,сторож-вахтер,Сторож-вахтер,,,,,957.0,Сторож-вахтер
6,195,Преподаватель-организатор ОБЖ,Преподаватель-организатор основам безопасности жизнедеятельности,,,,,1641.0,Преподаватель- организатор основам безопасности жизнедеятельности
6,195,Заведующий учебной частью,Заведующий учебной частью,,,,,856.0,Заведующая учебной частью
6,195,Мастер п/о  В кат,Мастер кат,,,,,40.0,Мастер по промыслам
6,195,Заведующий производством,Заведующий производством,,,,,227.0,Заведующий производством
6,195,Заведующий библиотекой,Заведующий библиотекой,,,,,,
6,197,Сторож,Сторож,,,,,560.0,Сторож
6,197,Преподаватель,Преподаватель,,,,,139.0,Преподаватель
6,197,Лаборант,Лаборант,,,,,234.0,Ветеринарный лаборант
6,197,Кухонный рабочий,Кухонный рабочий,,,,,276.0,Кухонный рабочий
6,197,Инженер-программист 1 кат,Инженер-программист,1 категория,,,,136.0,Инженер- программист
6,197,Кочегар,Кочегар,,,,,412.0,Кочегар
6,197,Преподаватель-организатор ОБЖ,Преподаватель-организатор основам безопасности жизнедеятельности,,,,,1641.0,Преподаватель- организатор основам безопасности жизнедеятельности
6,197,Мастер ПО без категории,Мастер,без категории,,,,40.0,Мастер по промыслам
6,197,Мастер ПО вождению,Мастер по вождению,,,,,40.0,Мастер по промыслам
6,197,Уборщик служебных помещений,Уборщик служебных помещений,,,,,1054.0,Уборщик служебных помещений
6,197,Фельдшер,Фельдшер,,,,,163.0,Фельдшер
6,197,Мастер ПО высшей категории,Мастер,высшая категория,,,,40.0,Мастер по промыслам
6,197,Заведующий библиотекой,Заведующий библиотекой,,,,,,
6,197,Водитель автомобиля А,Водитель автомобиля,,,,,111.0,Водитель автомобиля категории
6,197,Сварщик,Сварщик,,,,,27.0,Инженер
6,197,Бухгалтер 1 категории,Бухгалтер,1 категория,,,,61.0,Бухгалтер
6,197,Главный бухгалтер,Главный бухгалтер,,,,,521.0,Главный бухгалтер
6,197,Дежурный по общежитию,Дежурный по общежитию,,,,,311.0,Дежурный водитель еддс
6,197,Вахтер общежития,Вахтер общежития,,,,,1156.0,Воспитатель общежития
6,197,Слесарь-электрик по ремонту электрооборудования,Слесарь-электрик по ремонту электрооборудования,,,,,1639.0,Слесарь -электрик по ремонту электрооборудования
6,197,Комендант,Комендант,,,,,1062.0,Комендант
6,197,Педагог-организатор,Педагог-организатор,,,,,28.0,Педагог- организатор
6,197,Мастер ПО 1 категории,Мастер,1 категория,,,,40.0,Мастер по промыслам
6,197,Вахтер учебного корпуса,Вахтер учебного корпуса,,,,,236.0,Вахтер
6,197,Ведущий бухгалтер,Ведущий бухгалтер,,,,,1683.0,Ведущий бухгалтер по учету
